loan_id,credit_score,dti_ratio,loan_amount,employment_length_yrs,default_event,months_to_event
568,629,0.37182164112153676,12812,3,1,13.37934529606998
569,586,0.0911659953715404,6771,0,0,15.0
570,662,0.20031582451681715,13174,9,0,29.0
571,680,0.21740591991667935,22869,8,0,21.0
572,763,0.22719017641439387,26452,2,0,30.0
573,696,0.27967750189178914,10086,8,0,27.0
574,669,0.11517505417755182,20794,2,0,22.0
575,721,0.3525316063017761,27155,6,0,36.0
576,569,0.3386953808354525,5691,0,1,8.140879089797922
577,691,0.3174333944276523,5000,3,0,26.0
578,718,0.22924414114092417,5000,3,0,24.0
579,606,0.17616479953421116,14618,7,0,19.0
580,737,0.21747984077970428,5000,10,0,23.0
581,696,0.25608651093183726,24181,0,0,25.0
582,659,0.3166185766150084,5000,8,0,26.0
583,711,0.24186887946420466,14923,0,0,36.0
584,793,0.28604526134031255,17564,3,0,34.0
585,689,0.20660912390876318,20534,5,0,36.0
586,692,0.27863258561450216,24033,6,0,24.0
587,657,0.22508000642516873,28126,4,0,35.0
588,637,0.27679515478687433,18140,5,1,15.69883641562946
589,721,0.07330586313463748,10249,10,0,23.0
590,637,0.2987104373361179,16508,5,1,12.636905441524172
591,683,0.30400031129421956,18173,8,0,29.0
592,656,0.3028962470275828,16924,8,1,11.585921919282931
593,703,0.1512557489165992,11179,5,0,34.0
594,696,0.17898692849426684,24663,9,1,15.17529269997897
595,731,0.1631411389569938,11891,7,0,32.0
596,654,0.2829980640333663,14048,0,0,21.0
597,666,0.3158224916097264,8274,0,0,36.0
598,631,0.1803437129273288,22419,9,0,34.0
599,657,0.381561273292955,32556,6,0,30.0
600,698,0.38023867662873106,24603,2,0,26.0
601,717,0.26379588212716965,6411,1,0,30.0
602,633,0.28708859389871827,8535,3,0,30.0
603,723,0.08204495171477803,5000,7,0,28.0
604,747,0.19709601863251883,17441,3,0,18.0
605,700,0.12476404916789105,18850,10,0,31.0
606,773,0.1590013625819709,9599,10,0,30.0
607,641,0.3014518844122076,10575,1,0,28.0
608,617,0.32560574036680084,5000,1,0,33.0
609,591,0.32978578646219975,14101,4,1,14.62338841475372
610,754,0.2741691467262056,9427,3,0,35.0
611,712,0.3023374527922427,9500,4,1,12.102380950845427
612,677,0.09108665324771291,33309,7,0,36.0
613,693,0.12104679245223843,20340,3,0,24.0
614,623,0.2290782654623023,14772,9,1,11.809573368725538
615,802,0.3097486245344554,16790,9,0,27.0
616,686,0.20527361947484687,10970,7,0,30.0
617,685,0.11392165266798608,22751,6,0,30.0
618,716,0.18082373100108687,12813,9,0,21.0
619,704,0.15665148883382699,6313,9,0,28.0
620,691,0.07755113316837589,28045,0,0,27.0
621,640,0.4724392631147198,8703,6,1,15.87243803383765
622,703,0.3732871542564588,31413,1,0,36.0
623,774,0.052434086026286617,22258,9,0,35.0
624,747,0.057794859655441254,20438,9,0,28.0
625,759,0.16940109070543571,7314,1,0,32.0
626,654,0.1010666382049715,26764,3,0,18.0
627,630,0.4882618723656168,34131,4,1,13.484621770662992
628,673,0.16976801159972446,6887,1,0,31.0
629,682,0.2861540339930927,14346,9,0,36.0
630,734,0.19942039929687713,7825,3,0,25.0
631,595,0.13328155839961278,12242,3,0,31.0
632,756,0.35473471869423956,13634,2,0,35.0
633,672,0.3154830574910878,25360,0,0,34.0
634,658,0.24404316328179804,5000,2,0,27.0
635,629,0.4881934731097994,20757,10,1,14.749656129896595
636,597,0.27350550989086414,21073,2,0,36.0
637,721,0.20435312486951518,7667,0,0,25.0
638,683,0.4415273077283673,15191,4,0,31.0
639,615,0.2903875825365703,10411,4,0,36.0
640,615,0.4127919635447948,15977,8,1,13.531065545479462
641,663,0.24609114120741682,29798,10,1,10.304555736328451
642,763,0.05,8022,10,0,36.0
643,667,0.09412460640653912,17376,8,0,31.0
644,604,0.3582710533531539,7634,3,0,36.0
645,667,0.19109370441810988,20807,1,0,34.0
646,666,0.2753325117602626,17572,0,0,34.0
647,545,0.36338473986907466,19761,9,1,12.507262975348127
648,677,0.2679484751743789,10776,7,1,12.99139607947645
649,668,0.1640599209740177,5871,7,0,36.0
650,714,0.24889132931443259,5000,3,0,21.0
651,772,0.26069319028882487,15075,1,0,20.0
652,736,0.20918444320651539,19297,1,0,34.0
653,666,0.11150218632445467,18161,1,0,23.0
654,624,0.21445176896652227,20888,7,0,29.0
655,808,0.24071859504737977,10688,2,0,29.0
656,682,0.1056818379937243,14235,8,0,26.0
657,680,0.15819087610045812,5000,0,0,33.0
658,678,0.1783149287136389,13908,6,0,22.0
659,689,0.06396381513481174,28925,8,0,33.0
660,672,0.2628235671314799,16485,2,0,36.0
661,651,0.27369568016688695,31014,10,0,30.0
662,652,0.19556740234973347,18478,1,0,29.0
663,678,0.11313846489186993,22984,2,0,24.0
664,652,0.2906986545545569,20699,1,0,19.0
665,644,0.304607975368055,21668,2,0,32.0
666,685,0.2598582337131267,17623,2,0,22.0
667,667,0.2541561617242099,21822,3,0,28.0
668,755,0.30939434942883154,10936,6,0,32.0
669,547,0.24045313326870743,25729,9,1,12.727879992452685
670,734,0.1582241957803333,27469,10,0,31.0
671,742,0.2429715993331561,18159,5,0,28.0
672,576,0.2107948056197449,12120,4,0,21.0
673,662,0.24296846042871695,5349,0,0,23.0
674,661,0.33842663082157604,18071,2,0,22.0
675,609,0.12979215514545836,14845,9,1,11.326564858243376
676,641,0.26774744750185536,9831,0,0,31.0
677,624,0.12474145514577038,7127,2,0,36.0
678,767,0.15818193228075422,6584,6,0,34.0
679,726,0.40738376346537936,15494,3,0,36.0
680,743,0.2957306454273911,18866,3,0,34.0
681,716,0.2660941197142809,19185,6,0,14.0
682,623,0.08415281235986133,40000,9,0,36.0
683,653,0.22642597322746214,20825,0,0,18.0
684,704,0.05,23900,5,0,16.0
685,618,0.25372527222259783,15045,8,1,11.885104260247541
686,715,0.1253036301083705,5000,10,0,36.0
687,667,0.30578437435593814,11624,7,0,24.0
688,661,0.2661303915551939,29320,10,0,25.0
689,715,0.12839072961035844,8392,5,0,16.0
690,702,0.2881593176454473,15663,1,0,27.0
691,661,0.45933882642389867,15390,3,1,12.925900304353382
692,737,0.2297274562655575,27358,5,0,36.0
693,625,0.3380302952285922,19364,8,1,9.900172934316346
694,710,0.05,19883,8,0,28.0
695,709,0.29676959445128137,13834,5,1,12.897485529919667
696,664,0.1930727309068376,5000,1,0,36.0
697,696,0.22309851767883143,11867,4,0,23.0
698,617,0.3095114497887162,14832,5,0,31.0
699,726,0.22565183623611568,16381,8,0,23.0
700,670,0.08825619458977853,9555,7,0,30.0
701,653,0.40272203593187017,5000,6,0,28.0
702,732,0.10497996823317839,21138,6,0,26.0
703,644,0.16604648094219274,12444,5,0,31.0
704,609,0.26281185640359644,14933,7,1,14.847321016001791
705,602,0.2637433521446812,5000,6,1,13.123996031189815
706,710,0.29279724666995305,13084,0,0,35.0
707,615,0.26332686738577604,20731,9,1,11.766973703495363
708,767,0.3648419829516028,17526,8,0,36.0
709,575,0.2990298561136441,11715,1,0,26.0
710,764,0.13142997382534127,10696,4,0,36.0
711,690,0.05,13515,1,0,31.0
712,675,0.265108780665682,17893,8,0,35.0
713,652,0.39661428304729546,17817,3,0,36.0
714,699,0.12476270874803462,19468,0,0,22.0
715,678,0.14500507823391265,21571,7,0,26.0
716,735,0.285485555526165,15908,3,0,32.0
717,685,0.2982993257536271,28808,10,0,35.0
718,687,0.3622284684157866,20293,10,0,29.0
719,661,0.4141110263232344,9052,9,0,25.0
720,677,0.273608479494095,17678,6,0,36.0
721,695,0.15732991452048076,19281,8,0,32.0
722,594,0.1603883495517838,21078,8,0,31.0
723,612,0.19563724933233947,11582,7,0,36.0
724,717,0.3531208551235426,5000,6,0,30.0
725,688,0.199991626523196,26597,5,0,33.0
726,670,0.3461577313353944,14209,7,0,34.0
727,680,0.09751660449414487,5000,0,0,36.0
728,697,0.2787160716520971,12792,5,0,22.0
729,653,0.17489080373237645,20934,2,0,32.0
730,641,0.30221091270653266,6439,5,0,26.0
731,689,0.2243725734818754,6332,3,0,36.0
732,631,0.3297530797164634,13002,2,0,36.0
733,700,0.20650861716006516,15847,6,0,24.0
734,594,0.24740268494421283,10351,0,1,14.311037918628436
735,731,0.3308081562187716,12057,6,0,24.0
736,703,0.23981083411313972,21492,4,0,26.0
737,692,0.2558310528595194,15115,7,0,29.0
738,729,0.32604750915407005,5000,2,0,27.0
739,763,0.24232472252223844,24495,9,0,36.0
740,730,0.09151884712112333,13521,5,0,20.0
741,587,0.19289596419296026,7732,3,0,36.0
742,616,0.05765495335941452,13496,2,0,35.0
743,648,0.2250058117266947,5000,3,0,36.0
744,681,0.29713125549915015,15077,0,0,24.0
745,705,0.26245983362950037,19387,2,0,25.0
746,643,0.3894657122220035,10414,7,0,18.0
747,689,0.3782668261984167,12541,5,0,30.0
748,642,0.2756735554124719,10263,10,0,36.0
749,649,0.05,20806,4,0,34.0
750,609,0.31713449331890387,13045,2,1,16.715391321379215
751,633,0.17282944234657974,10334,3,0,33.0
752,612,0.33812283921962966,16157,2,0,31.0
753,631,0.2812650326948134,12772,7,0,23.0
754,732,0.3156083648473684,13881,2,0,36.0
755,632,0.30016693764818003,8562,1,0,36.0
756,811,0.4890180916082764,19968,7,0,24.0
757,704,0.3021183243309611,11766,0,0,30.0
758,689,0.1219860217218714,12638,4,0,36.0
759,637,0.3571312443383676,16497,10,0,30.0
760,715,0.2069557042491402,30692,9,0,25.0
761,651,0.3845193020324176,21676,10,1,12.209141375423076
762,686,0.40428850533975874,9632,6,0,28.0
763,808,0.3121845498853444,5000,2,0,36.0
764,675,0.1222366580701619,17586,0,0,31.0
765,737,0.20396811285963826,10310,4,0,29.0
766,644,0.384075151698358,13159,6,1,10.427060512837647
767,678,0.4499002587374309,13534,7,0,32.0
768,768,0.25619261344937855,14111,0,0,27.0
769,648,0.2225200584507959,13275,5,0,27.0
770,770,0.13198725583638807,11174,4,0,26.0
771,715,0.13329506618951786,5000,10,0,19.0
772,651,0.2732782137822368,16486,2,0,22.0
773,711,0.3200748152272277,19952,8,0,27.0
774,728,0.10126450155352308,7459,7,0,29.0
775,711,0.33293369394859074,20763,4,0,33.0
776,601,0.3872277333056978,17458,4,1,15.909850916663583
777,643,0.31305902078741016,15969,9,0,34.0
778,667,0.415286183329415,16469,3,0,33.0
779,676,0.28554698248129295,20917,4,0,31.0
780,711,0.28653667695589635,19348,0,0,25.0
781,688,0.28462628381028865,5000,7,1,12.415506373053109
782,613,0.3859423067462551,25361,7,1,9.543894132801432
783,699,0.3037639449249828,19437,0,0,26.0
784,710,0.19702462646229998,7056,3,0,17.0
785,707,0.29234316979255226,5000,8,0,31.0
786,734,0.2933447442972898,5320,3,0,34.0
787,721,0.22876660325097942,24983,7,0,34.0
788,702,0.3522583256860522,14106,7,1,14.154571079124397
789,676,0.2591485896280057,21296,2,0,33.0
790,596,0.32052870190137284,31230,6,0,28.0
791,701,0.3009760277681486,5764,3,0,27.0
792,690,0.17742263283587495,5447,9,0,29.0
793,693,0.15204499016819845,14861,9,0,33.0
794,616,0.17847365062363105,17385,9,0,28.0
795,625,0.241884190859321,21131,5,1,15.64627410217619
796,732,0.4091527036887841,7571,4,0,26.0
797,678,0.24525882413586658,9691,8,0,36.0
798,714,0.2873754653921458,26048,1,0,36.0
799,681,0.33730157752137113,18241,8,0,24.0
800,681,0.2141146933449651,17514,6,0,36.0
801,726,0.2085327768086254,11441,10,0,28.0
802,654,0.3551579119523094,25530,6,0,36.0
803,684,0.3068170266761374,23491,1,0,36.0
804,656,0.19360111485396356,14759,3,0,34.0
805,658,0.20876543952789722,5000,1,0,28.0
806,664,0.25853167051772796,22519,0,0,36.0
807,691,0.28296208556116864,19275,9,0,36.0
808,656,0.37439777130309404,15727,8,0,31.0
809,742,0.3031995011241291,24364,0,0,31.0
810,635,0.15164934834943483,18641,8,0,32.0
811,670,0.1713721452312623,12614,6,1,12.733196198383462
812,658,0.28097225201468806,23008,10,0,31.0
813,752,0.2642780978246024,16760,7,0,24.0
814,689,0.16560280370047217,22373,1,0,31.0
815,731,0.3552897057599462,16128,5,0,33.0
816,605,0.05,19486,4,0,24.0
817,693,0.28356241393782466,26826,2,0,33.0
818,724,0.09530395383440347,26176,8,0,27.0
819,684,0.3380698456787792,10725,7,0,28.0
820,733,0.22350099719715702,22427,7,0,31.0
821,654,0.3247726591591804,10126,5,0,36.0
822,750,0.21090058027805197,21358,9,0,27.0
823,794,0.3825743574819215,13939,3,0,31.0
824,661,0.06341999581695269,5000,3,0,36.0
825,657,0.3379489651303591,17316,1,0,26.0
826,752,0.18921517341253427,23404,2,0,25.0
827,758,0.2875099931882891,19824,8,0,33.0
828,653,0.2917089926119619,8094,4,0,32.0
829,658,0.1107578798208244,17154,1,0,36.0
830,665,0.3497414997398112,13937,0,1,14.063589048708542
831,612,0.28937024742979744,21493,8,0,22.0
832,634,0.2616941057153257,23273,10,1,10.954624032876815
833,629,0.2885178154553942,5000,9,0,33.0
834,641,0.26252315346439437,15783,9,0,23.0
835,678,0.3334678944575195,7784,2,0,31.0
836,691,0.20285778129538218,16588,3,0,19.0
837,757,0.33361837317324206,5000,10,0,28.0
838,630,0.30722977855302414,14510,9,0,13.0
839,729,0.23279823386058637,17267,8,0,36.0
840,669,0.434624452391248,5000,1,0,33.0
841,677,0.2951601635802874,12855,0,0,22.0
842,713,0.26950000768416293,5000,10,0,27.0
843,623,0.30739608176229344,21640,7,0,27.0
844,699,0.2395232711090852,5000,8,0,36.0
845,688,0.3701100491463006,12172,8,0,30.0
846,704,0.2478642410301958,25511,10,0,36.0
847,694,0.33194282810919906,6627,8,0,30.0
848,802,0.14317199931188715,9127,1,0,27.0
849,648,0.07041796009185954,14399,7,0,24.0
850,653,0.29026335287988203,15424,10,0,27.0
851,648,0.21161935058300987,5000,8,0,35.0
852,652,0.23073370017484957,12905,4,1,14.455489875338138
853,648,0.05,20549,5,0,26.0
854,739,0.4200625538748265,32210,3,0,22.0
855,751,0.26045569819454,8905,10,0,26.0
856,651,0.3834574527890214,12630,6,1,11.565996160030025
857,638,0.1107420974813186,18250,4,0,28.0
858,703,0.2598648934513587,8478,7,0,33.0
859,652,0.2907519389150024,26854,7,0,36.0
860,711,0.2633967120055423,14714,8,1,16.41203363233915
861,690,0.27334977101523583,16762,6,0,19.0
862,604,0.11100849664035889,19291,5,0,34.0
863,757,0.28170114509096544,5000,0,0,33.0
864,769,0.16573196378220081,17199,8,0,24.0
865,649,0.1882285522995333,9953,1,0,25.0
866,660,0.2516507761559645,8033,4,0,26.0
867,694,0.21480882097678683,18673,10,0,35.0
868,696,0.22055819150983932,24033,2,0,36.0
869,712,0.3623975795855591,14992,6,0,27.0
870,780,0.23439501233571755,27291,1,0,29.0
871,671,0.210310494398727,13116,0,0,27.0
872,640,0.2376979234833451,5000,9,1,15.3386063612472
873,611,0.13885124174249178,5678,8,0,26.0
874,643,0.2662562309946807,27204,9,1,12.0436883987845
875,678,0.32218405280029755,29257,5,0,35.0
876,769,0.28139836741514634,17903,0,0,27.0
877,654,0.25366568136385065,10066,4,0,30.0
878,691,0.3101477446670534,12547,3,0,19.0
879,679,0.19458876917000403,14654,10,1,10.700860250738051
880,739,0.2539247806454071,15114,2,0,33.0
881,806,0.38983080555561483,19463,6,0,29.0
882,653,0.2205924254930312,17745,0,0,29.0
883,655,0.31078860583610934,5464,10,1,17.533609116092386
884,732,0.3132898533915326,5976,3,0,17.0
885,714,0.17423222103013622,19349,6,0,36.0
886,772,0.31879416563003565,11801,7,0,32.0
887,709,0.1893151737607352,14355,8,0,36.0
888,662,0.2929062890327607,15134,6,0,33.0
889,709,0.18770395136141574,10665,5,0,32.0
890,735,0.278106029707118,16055,8,0,26.0
891,721,0.26292238294297954,20518,4,0,34.0
892,705,0.2611938156507977,13964,0,0,31.0
893,733,0.2771961187899669,25973,7,0,36.0
894,738,0.19693446804431017,27501,1,0,24.0
895,749,0.13336509621551082,8237,7,0,18.0
896,712,0.2581606465316181,18269,10,0,32.0
897,671,0.36027932894197595,13085,1,0,36.0
898,687,0.3083243936350684,8897,1,0,23.0
899,740,0.29472476836699346,14703,0,0,36.0
900,639,0.19891130546589939,5000,1,0,29.0
901,698,0.268649121229372,21221,9,0,33.0
902,660,0.16695042691608772,21940,0,0,28.0
903,681,0.2076412121979267,16836,6,0,35.0
904,743,0.28570986040738056,22730,9,0,36.0
905,689,0.0683336667749045,9410,8,0,22.0
906,682,0.42295397743481467,5000,3,0,36.0
907,612,0.116582970931256,11148,5,0,36.0
908,717,0.43887153086218644,5261,7,1,15.650865400652604
909,712,0.16610972671606788,15084,5,0,31.0
910,788,0.16512186646253202,26521,2,0,22.0
911,664,0.21023998977298314,17363,7,0,33.0
912,690,0.20605768633841998,12935,4,0,29.0
913,692,0.18949886802456575,23887,0,0,35.0
914,758,0.21294303714124532,28536,5,0,23.0
915,675,0.25917151415561923,18551,7,0,24.0
916,693,0.16025797557758337,9819,5,0,35.0
917,710,0.3340713898725803,15985,1,1,11.386057975100472
918,689,0.39122184348128713,16251,10,1,13.295277802079362
919,657,0.05552934332853147,13490,10,1,10.051950326814303
920,689,0.43553877335959446,25313,3,1,12.888943070759277
921,733,0.3272539809402506,21760,8,0,25.0
922,628,0.27575606715326234,5771,3,0,36.0
923,686,0.19257684728829919,5000,9,0,32.0
924,644,0.26666162386199904,10728,10,0,36.0
925,739,0.33974530149127535,7047,5,0,29.0
926,603,0.5109913607670858,11258,6,1,11.602001815733589
927,652,0.4691933589296119,14989,4,0,32.0
928,698,0.09713804578988655,13572,1,0,27.0
929,758,0.2292178988810342,16370,1,0,34.0
930,676,0.2577524278105976,12329,0,0,30.0
931,652,0.3843555605863543,5000,10,0,32.0
932,774,0.24161448639729496,7268,0,0,28.0
933,607,0.1744750843060262,6563,10,0,29.0
934,570,0.2553788905867975,8645,7,1,10.282243723648502
935,702,0.2114665129936796,18247,9,0,34.0
936,654,0.34865135821280585,11818,6,0,28.0
937,628,0.48875916983028267,7562,2,0,32.0
938,715,0.34105590258674795,14280,6,0,35.0
939,692,0.34508526155873515,17325,8,1,14.406056454394111
940,651,0.37355882652105776,17055,0,0,19.0
941,615,0.2954540698843026,34249,3,0,29.0
942,723,0.21012566815571834,10245,3,0,30.0
943,712,0.21997817816516282,17995,9,0,36.0
944,675,0.35960025156241354,23539,3,1,9.13801115059352
945,772,0.27889375492017565,27517,5,0,31.0
946,626,0.15177231433022143,12994,2,0,28.0
947,603,0.3809122042252899,5000,7,0,33.0
948,645,0.17258847178716594,12537,2,0,25.0
949,677,0.1372618117071182,17839,4,0,34.0
950,692,0.16231046205721886,36146,9,1,13.296815811286582
951,667,0.2806386338859545,5000,9,0,34.0
952,697,0.347272417162837,14562,10,0,29.0
953,617,0.2754700295345148,9570,7,0,27.0
954,752,0.19431428749280194,22321,4,0,35.0
955,675,0.1692074246887045,10060,6,0,30.0
956,735,0.32711205862750053,5000,1,0,31.0
957,697,0.2407291126657125,5000,3,0,36.0
958,702,0.28410043665932116,17070,7,0,24.0
959,708,0.2359729382902759,15627,8,0,36.0
960,702,0.2799441053033896,19167,8,0,25.0
961,712,0.2890247928202696,16078,2,0,36.0
962,746,0.4925374576346179,17451,2,0,25.0
963,689,0.2902487839389919,18700,0,0,36.0
964,715,0.2112610520837713,8336,6,0,26.0
965,675,0.26756126970678934,14999,6,0,24.0
966,752,0.15503664192590624,19067,5,0,36.0
967,646,0.15415733288629305,7372,4,0,28.0
968,770,0.3749676852377935,5000,6,0,18.0
969,677,0.280416029494335,17779,1,0,17.0
970,608,0.3619008508488408,13528,10,1,12.870100829422176
971,686,0.08750839907082528,25710,4,0,28.0
972,645,0.15244713928650488,20265,7,0,26.0
973,722,0.27982281255371944,12461,9,0,24.0
974,647,0.16756403470856499,5000,7,1,15.540587921512108
975,657,0.10760271323808943,25770,0,0,18.0
976,585,0.14210892364707445,21254,1,0,25.0
977,657,0.21788361623446417,25302,4,0,24.0
978,558,0.29131019927709795,22710,8,1,11.713080287760112
979,600,0.42151589994906974,5249,2,0,20.0
980,718,0.14474072748563171,18690,7,0,19.0
981,719,0.14991013929715216,22625,1,0,30.0
982,701,0.10490620337143272,15885,0,0,36.0
983,631,0.30731145555407424,12410,4,0,33.0
984,677,0.26248098947110854,11277,9,0,27.0
985,679,0.15351669307003174,8885,3,0,36.0
986,622,0.16691772644345146,14147,7,1,13.56394687092308
987,755,0.23760713111936094,5000,0,0,33.0
988,723,0.24326418037390543,5000,7,0,35.0
989,668,0.1460319704539815,10598,1,0,32.0
990,681,0.26771877785766807,10318,0,0,19.0
991,690,0.1123743047560409,32903,10,0,23.0
992,577,0.2549013040231278,25914,10,1,14.01821728687782
993,667,0.2322422764274941,13368,6,0,25.0
994,645,0.29011091347203566,14757,6,0,29.0
995,629,0.3711279156440449,23413,6,1,13.25540264338726
996,665,0.21293235191535365,14888,7,1,14.147288806124957
997,769,0.2500399027068312,13492,1,0,28.0
998,712,0.05193196746040406,12974,1,0,31.0
999,651,0.4471720866038966,13843,6,0,35.0
1000,708,0.06394070534054909,6064,6,1,18.48347057193976
1001,749,0.2417131244863966,24176,7,0,36.0
1002,726,0.05,12896,3,0,36.0
1003,682,0.16743399028794495,25068,1,0,30.0
1004,647,0.42354476931188006,23641,10,1,14.229032261140809
1005,714,0.3644709790648627,18762,7,0,28.0
1006,699,0.3485011797559314,24869,8,0,34.0
1007,724,0.23072476936767222,13344,10,0,36.0
1008,711,0.41509285861131934,10552,0,0,29.0
1009,732,0.2757360663192202,9818,0,0,30.0
1010,653,0.3189843289570257,15573,10,0,33.0
1011,745,0.5146909280072115,20578,5,0,36.0
1012,689,0.3590322208380781,18068,9,1,12.45683170288822
1013,783,0.24345420947106847,30338,2,0,27.0
1014,645,0.3010428875367828,19049,4,0,30.0
1015,766,0.3904134305203957,10595,0,0,34.0
1016,689,0.3122471144979278,16290,6,0,23.0
1017,647,0.32830625817521153,22208,5,0,27.0
1018,655,0.37879346324028557,11214,7,1,11.85758674459818
1019,663,0.5030139210594258,9936,10,1,14.620308857092455
